country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Bulgaria,BGR,23/01/2021,26119,21509,4610,18,1112,0.38,0.31,0.07,160,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,24/01/2021,26143,21533,4610,24,1099,0.38,0.31,0.07,158,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,25/01/2021,26798,22129,4669,655,1023,0.39,0.32,0.07,147,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,26/01/2021,29122,23667,5455,2324,985,0.42,0.34,0.08,142,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,27/01/2021,32917,25245,7672,3795,1256,0.47,0.36,0.11,181,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,28/01/2021,37636,26753,10883,4719,1769,0.54,0.39,0.16,255,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,29/01/2021,40805,27856,12949,3169,2101,0.59,0.4,0.19,302,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,30/01/2021,41020,27957,13063,215,2129,0.59,0.4,0.19,306,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,31/01/2021,41125,28041,13084,105,2140,0.59,0.4,0.19,308,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,1/02/2021,42634,28978,13656,1509,2262,0.61,0.42,0.2,326,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,2/02/2021,45917,30817,15100,3283,2399,0.66,0.44,0.22,345,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,3/02/2021,50124,33691,16433,4207,2458,0.72,0.48,0.24,354,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,4/02/2021,54025,36929,17096,3901,2341,0.78,0.53,0.25,337,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,5/02/2021,56860,39468,17392,2835,2294,0.82,0.57,0.25,330,"Moderna, Pfizer/BioNTech",Europe
Bulgaria,BGR,6/02/2021,57016,39624,17392,156,2285,0.82,0.57,0.25,329,"Moderna, Pfizer/BioNTech",Europe
Canada,CAN,19/12/2020,8734,8734,,,,0.02,0.02,,,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,20/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,21/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,22/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,23/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,24/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,25/12/2020,,,,,3571,,,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,26/12/2020,33734,33734,,,3571,0.09,0.09,,95,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,27/12/2020,,,,,3955,,,,105,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,28/12/2020,,,,,4338,,,,115,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,29/12/2020,,,,,4722,,,,125,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,30/12/2020,,,,,5105,,,,135,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,31/12/2020,,,,,5488,,,,145,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,1/01/2021,,,,,5872,,,,156,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,2/01/2021,77521,77521,,,6255,0.21,0.21,,166,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,3/01/2021,,,,,8070,,,,214,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,4/01/2021,,,,,9884,,,,262,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,5/01/2021,,,,,11698,,,,310,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,6/01/2021,,,,,13513,,,,358,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,7/01/2021,,,,,15327,,,,406,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,8/01/2021,,,,,17141,,,,454,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,9/01/2021,,213147,3613,,18956,,0.56,0.01,502,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,10/01/2021,,,,,18956,,,,502,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,11/01/2021,,,,,18956,,,,502,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,12/01/2021,267078,,,,18956,0.71,,,502,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,13/01/2021,288488,,,21410,19306,0.76,,,512,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,14/01/2021,310788,,,22300,19784,0.82,,,524,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,15/01/2021,342227,,,31439,21567,0.91,,,571,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,16/01/2021,,564874,26768,,22699,,1.5,0.07,601,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,17/01/2021,,,,,23831,,,,631,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,18/01/2021,422864,,,,24963,1.12,,,661,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,19/01/2021,459780,,,36916,27529,1.22,,,729,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,20/01/2021,485739,,,25959,28179,1.29,,,747,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,21/01/2021,706464,,,220725,56525,1.87,,,1498,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,22/01/2021,752377,,,45913,58593,1.99,,,1552,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,23/01/2021,,781559,59217,,57133,,2.07,0.16,1514,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,24/01/2021,,,,,55673,,,,1475,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,25/01/2021,802354,,,,54213,2.13,,,1436,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,26/01/2021,827042,,,24688,52466,2.19,,,1390,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,27/01/2021,890536,,,63494,57828,2.36,,,1532,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,28/01/2021,910676,,,20140,29173,2.41,,,773,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,29/01/2021,937338,,,26662,26423,2.48,,,700,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,30/01/2021,,871905,113446,,25822,,2.31,0.3,684,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,31/01/2021,,,,,25221,,,,668,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,1/02/2021,974690,,,,24619,2.58,,,652,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,2/02/2021,985975,,,11285,22705,2.61,,,602,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,3/02/2021,999253,,,13278,15531,2.65,,,412,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,4/02/2021,1015083,,,15830,14915,2.69,,,395,"Moderna, Pfizer/BioNTech",North America
Canada,CAN,5/02/2021,1042171,,,27088,14976,2.76,,,397,"Moderna, Pfizer/BioNTech",North America
Cayman Islands,CYM,26/12/2020,0,0,,,,0,0,,,Pfizer/BioNTech,North America
Cayman Islands,CYM,27/12/2020,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,28/12/2020,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,29/12/2020,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,30/12/2020,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,31/12/2020,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,1/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,2/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,3/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,4/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,5/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,6/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,7/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,8/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,9/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,10/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,11/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,12/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,13/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,14/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,15/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,16/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,17/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,18/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,19/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,20/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,21/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,22/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,23/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,24/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,25/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,26/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,27/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,28/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,29/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,30/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,31/01/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,1/02/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,2/02/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,3/02/2021,,,,,275,,,,4184,Pfizer/BioNTech,North America
Cayman Islands,CYM,4/02/2021,11008,7811,3197,,275,16.75,11.89,4.86,4184,Pfizer/BioNTech,North America
Chile,CHL,24/12/2020,420,420,,,,0,0,,,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,25/12/2020,5191,5191,,4771,4771,0.03,0.03,,250,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,26/12/2020,8335,8335,,3144,3958,0.04,0.04,,207,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,27/12/2020,8646,8646,,311,2742,0.05,0.05,,143,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,28/12/2020,,,,,2069,,,,108,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,29/12/2020,,,,,1665,,,,87,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,30/12/2020,,,,,1396,,,,73,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,31/12/2020,,,,,1204,,,,63,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,1/01/2021,,,,,530,,,,28,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,2/01/2021,,,,,88,,,,5,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,3/01/2021,,,,,51,,,,3,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,4/01/2021,9051,9051,,,51,0.05,0.05,,3,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,5/01/2021,10494,10494,,1443,250,0.05,0.05,,13,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,6/01/2021,10699,10699,,205,272,0.06,0.06,,14,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,7/01/2021,,,,,344,,,,18,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,8/01/2021,,,,,417,,,,22,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,9/01/2021,,,,,489,,,,26,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,10/01/2021,,,,,562,,,,29,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,11/01/2021,,,,,635,,,,33,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,12/01/2021,,,,,508,,,,27,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,13/01/2021,14612,11743,2869,,559,0.08,0.06,0.02,29,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,14/01/2021,18526,12787,5739,3914,1038,0.1,0.07,0.03,54,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,15/01/2021,21876,13755,8121,3350,1437,0.11,0.07,0.04,75,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,16/01/2021,21937,13766,8171,61,1366,0.11,0.07,0.04,71,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,17/01/2021,21972,13781,8191,35,1291,0.11,0.07,0.04,68,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,18/01/2021,32385,24025,8360,10413,2699,0.17,0.13,0.04,141,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,19/01/2021,50924,42564,8360,18539,5267,0.27,0.22,0.04,276,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,20/01/2021,54036,45676,8360,3112,5632,0.28,0.24,0.04,295,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,21/01/2021,62822,54458,8364,8786,6328,0.33,0.28,0.04,331,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,22/01/2021,63047,54683,8364,225,5882,0.33,0.29,0.04,308,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,23/01/2021,63939,55575,8364,892,6000,0.33,0.29,0.04,314,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,24/01/2021,,,,,6020,,,,315,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,25/01/2021,64286,55798,8488,,4557,0.34,0.29,0.04,238,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,26/01/2021,66569,56551,10018,2283,2235,0.35,0.3,0.05,117,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,27/01/2021,67096,56764,10332,527,1866,0.35,0.3,0.05,98,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,28/01/2021,67111,56764,10347,15,613,0.35,0.3,0.05,32,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,29/01/2021,67115,56768,10347,4,581,0.35,0.3,0.05,30,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,30/01/2021,67123,56771,10352,8,455,0.35,0.3,0.05,24,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,31/01/2021,,,,,919,,,,48,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,1/02/2021,,,,,1384,,,,72,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,2/02/2021,77399,67002,10397,,1547,0.4,0.35,0.05,81,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,3/02/2021,138684,128287,10397,61285,10227,0.73,0.67,0.05,535,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,4/02/2021,291937,281301,10636,153253,32118,1.53,1.47,0.06,1680,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,5/02/2021,569886,556754,13132,277949,71824,2.98,2.91,0.07,3757,"Pfizer/BioNTech, Sinovac",South America
Chile,CHL,6/02/2021,605644,592475,13169,35758,76932,3.17,3.1,0.07,4024,"Pfizer/BioNTech, Sinovac",South America
China,CHN,15/12/2020,1500000,1500000,,,,0.1,0.1,,,"Sinopharm, Sinovac",Asia
China,CHN,16/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,17/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,18/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,19/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,20/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,21/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,22/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,23/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,24/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,25/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,26/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,27/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,28/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,29/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,30/12/2020,,,,,187500,,,,130,"Sinopharm, Sinovac",Asia
China,CHN,31/12/2020,4500000,4500000,,,187500,0.31,0.31,,130,"Sinopharm, Sinovac",Asia
China,CHN,1/01/2021,,,,,232143,,,,161,"Sinopharm, Sinovac",Asia
China,CHN,2/01/2021,,,,,276786,,,,192,"Sinopharm, Sinovac",Asia
China,CHN,3/01/2021,,,,,321429,,,,223,"Sinopharm, Sinovac",Asia
China,CHN,4/01/2021,,,,,366071,,,,254,"Sinopharm, Sinovac",Asia
China,CHN,5/01/2021,,,,,410714,,,,285,"Sinopharm, Sinovac",Asia
China,CHN,6/01/2021,,,,,455357,,,,316,"Sinopharm, Sinovac",Asia
China,CHN,7/01/2021,,,,,500000,,,,347,"Sinopharm, Sinovac",Asia
China,CHN,8/01/2021,,,,,500000,,,,347,"Sinopharm, Sinovac",Asia
China,CHN,9/01/2021,9000000,9000000,,,500000,0.63,0.63,,347,"Sinopharm, Sinovac",Asia
China,CHN,10/01/2021,,,,,464286,,,,323,"Sinopharm, Sinovac",Asia
China,CHN,11/01/2021,,,,,428571,,,,298,"Sinopharm, Sinovac",Asia
China,CHN,12/01/2021,,,,,392857,,,,273,"Sinopharm, Sinovac",Asia
China,CHN,13/01/2021,10000000,10000000,,,357143,0.69,0.69,,248,"Sinopharm, Sinovac",Asia
China,CHN,14/01/2021,,,,,387755,,,,269,"Sinopharm, Sinovac",Asia
China,CHN,15/01/2021,,,,,418367,,,,291,"Sinopharm, Sinovac",Asia
China,CHN,16/01/2021,,,,,448980,,,,312,"Sinopharm, Sinovac",Asia
China,CHN,17/01/2021,,,,,515306,,,,358,"Sinopharm, Sinovac",Asia
China,CHN,18/01/2021,,,,,581633,,,,404,"Sinopharm, Sinovac",Asia
China,CHN,19/01/2021,,,,,647959,,,,450,"Sinopharm, Sinovac",Asia
China,CHN,20/01/2021,15000000,15000000,,,714286,1.04,1.04,,496,"Sinopharm, Sinovac",Asia
China,CHN,21/01/2021,,,,,770755,,,,535,"Sinopharm, Sinovac",Asia
China,CHN,22/01/2021,,,,,827224,,,,575,"Sinopharm, Sinovac",Asia
China,CHN,23/01/2021,,,,,883694,,,,614,"Sinopharm, Sinovac",Asia
China,CHN,24/01/2021,,,,,940163,,,,653,"Sinopharm, Sinovac",Asia
China,CHN,25/01/2021,,,,,996633,,,,692,"Sinopharm, Sinovac",Asia
China,CHN,26/01/2021,,,,,1053102,,,,732,"Sinopharm, Sinovac",Asia
China,CHN,27/01/2021,22767000,22767000,,,1109571,1.58,1.58,,771,"Sinopharm, Sinovac",Asia
China,CHN,28/01/2021,,,,,995097,,,,691,"Sinopharm, Sinovac",Asia
China,CHN,29/01/2021,,,,,880622,,,,612,"Sinopharm, Sinovac",Asia
China,CHN,30/01/2021,,,,,766148,,,,532,"Sinopharm, Sinovac",Asia
China,CHN,31/01/2021,24000000,24000000,,,651673,1.67,1.67,,453,"Sinopharm, Sinovac",Asia
China,CHN,1/02/2021,,,,,836020,,,,581,"Sinopharm, Sinovac",Asia
China,CHN,2/02/2021,,,,,1020367,,,,709,"Sinopharm, Sinovac",Asia
China,CHN,3/02/2021,31200000,31200000,,,1204714,2.17,2.17,,837,"Sinopharm, Sinovac",Asia
Costa Rica,CRI,24/12/2020,55,,,,,0,,,,Pfizer/BioNTech,North America
Costa Rica,CRI,25/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,26/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,27/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,28/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,29/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,30/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,31/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,1/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,2/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,3/01/2021,2455,,,,240,0.05,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,4/01/2021,,,,,414,,,,81,Pfizer/BioNTech,North America
Costa Rica,CRI,5/01/2021,,,,,588,,,,115,Pfizer/BioNTech,North America
Costa Rica,CRI,6/01/2021,,,,,763,,,,150,Pfizer/BioNTech,North America
Costa Rica,CRI,7/01/2021,,,,,937,,,,184,Pfizer/BioNTech,North America
Costa Rica,CRI,8/01/2021,9751,,,,1111,0.19,,,218,Pfizer/BioNTech,North America
Costa Rica,CRI,9/01/2021,,,,,1385,,,,272,Pfizer/BioNTech,North America
Costa Rica,CRI,10/01/2021,,,,,1659,,,,326,Pfizer/BioNTech,North America
Costa Rica,CRI,11/01/2021,,,,,1759,,,,345,Pfizer/BioNTech,North America
Costa Rica,CRI,12/01/2021,,,,,1859,,,,365,Pfizer/BioNTech,North America
Costa Rica,CRI,13/01/2021,,,,,1959,,,,385,Pfizer/BioNTech,North America
Costa Rica,CRI,14/01/2021,,,,,2058,,,,404,Pfizer/BioNTech,North America
Costa Rica,CRI,15/01/2021,24859,24804,55,,2158,0.49,0.49,0,424,Pfizer/BioNTech,North America
Costa Rica,CRI,16/01/2021,,,,,2066,,,,406,Pfizer/BioNTech,North America
Costa Rica,CRI,17/01/2021,,,,,1973,,,,387,Pfizer/BioNTech,North America
Costa Rica,CRI,18/01/2021,29389,29257,132,,1880,0.58,0.57,0,369,Pfizer/BioNTech,North America
Costa Rica,CRI,19/01/2021,,,,,1955,,,,384,Pfizer/BioNTech,North America
Costa Rica,CRI,20/01/2021,,,,,2029,,,,398,Pfizer/BioNTech,North America
Costa Rica,CRI,21/01/2021,,,,,2103,,,,413,Pfizer/BioNTech,North America
Costa Rica,CRI,22/01/2021,,,,,2177,,,,427,Pfizer/BioNTech,North America
Costa Rica,CRI,23/01/2021,,,,,2344,,,,460,Pfizer/BioNTech,North America
Costa Rica,CRI,24/01/2021,,,,,2510,,,,493,Pfizer/BioNTech,North America
Costa Rica,CRI,25/01/2021,48128,45707,2421,,2677,0.94,0.9,0.05,526,Pfizer/BioNTech,North America
Costa Rica,CRI,26/01/2021,,,,,2490,,,,489,Pfizer/BioNTech,North America
Costa Rica,CRI,27/01/2021,,,,,2303,,,,452,Pfizer/BioNTech,North America
Costa Rica,CRI,28/01/2021,,,,,2116,,,,415,Pfizer/BioNTech,North America
Costa Rica,CRI,29/01/2021,,,,,1929,,,,379,Pfizer/BioNTech,North America
Costa Rica,CRI,30/01/2021,,,,,1742,,,,342,Pfizer/BioNTech,North America
Costa Rica,CRI,31/01/2021,,,,,1555,,,,305,Pfizer/BioNTech,North America
Costa Rica,CRI,1/02/2021,57701,45863,11838,,1368,1.13,0.9,0.23,269,Pfizer/BioNTech,North America
Croatia,HRV,30/12/2020,7864,7864,,,,0.19,0.19,,,Pfizer/BioNTech,Europe
Croatia,HRV,31/12/2020,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,1/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,2/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,3/01/2021,12285,12285,,,1105,0.3,0.3,,269,Pfizer/BioNTech,Europe
Croatia,HRV,4/01/2021,,,,,1036,,,,252,Pfizer/BioNTech,Europe
Croatia,HRV,5/01/2021,13798,13798,,,989,0.34,0.34,,241,Pfizer/BioNTech,Europe
Croatia,HRV,6/01/2021,,,,,1334,,,,325,Pfizer/BioNTech,Europe
Croatia,HRV,7/01/2021,20603,20603,,,1662,0.5,0.5,,405,Pfizer/BioNTech,Europe
Croatia,HRV,8/01/2021,24985,24985,,4382,2130,0.61,0.61,,519,Pfizer/BioNTech,Europe
Croatia,HRV,9/01/2021,30000,30000,,5015,2689,0.73,0.73,,655,Pfizer/BioNTech,Europe
Croatia,HRV,10/01/2021,,,,,2693,,,,656,Pfizer/BioNTech,Europe
Croatia,HRV,11/01/2021,,,,,2748,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,12/01/2021,,,,,2802,,,,683,Pfizer/BioNTech,Europe
Croatia,HRV,13/01/2021,34553,34553,,,2479,0.84,0.84,,604,Pfizer/BioNTech,Europe
Croatia,HRV,14/01/2021,38000,38000,,3447,2485,0.93,0.93,,605,Pfizer/BioNTech,Europe
Croatia,HRV,15/01/2021,41532,41532,,3532,2364,1.01,1.01,,576,Pfizer/BioNTech,Europe
Croatia,HRV,16/01/2021,45906,45906,,4374,2272,1.12,1.12,,553,Pfizer/BioNTech,Europe
Croatia,HRV,17/01/2021,,,,,2510,,,,611,Pfizer/BioNTech,Europe
Croatia,HRV,18/01/2021,,,,,2747,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,19/01/2021,54304,54304,,,2984,1.32,1.32,,727,Pfizer/BioNTech,Europe
Croatia,HRV,20/01/2021,,,,,3329,,,,811,Pfizer/BioNTech,Europe
Croatia,HRV,21/01/2021,,,,,3343,,,,814,Pfizer/BioNTech,Europe
Croatia,HRV,22/01/2021,64951,,,,3346,1.58,,,815,Pfizer/BioNTech,Europe
Croatia,HRV,23/01/2021,,,,,2960,,,,721,Pfizer/BioNTech,Europe
Croatia,HRV,24/01/2021,,,,,2800,,,,682,Pfizer/BioNTech,Europe
Croatia,HRV,25/01/2021,69984,58077,11907,,2640,1.7,1.41,0.29,643,Pfizer/BioNTech,Europe
Croatia,HRV,26/01/2021,,,,,2598,,,,633,Pfizer/BioNTech,Europe
Croatia,HRV,27/01/2021,,,,,2448,,,,596,Pfizer/BioNTech,Europe
Croatia,HRV,28/01/2021,,,,,2299,,,,560,Pfizer/BioNTech,Europe
Croatia,HRV,29/01/2021,80000,,,,2150,1.95,,,524,Pfizer/BioNTech,Europe
Croatia,HRV,30/01/2021,,,,,2097,,,,511,Pfizer/BioNTech,Europe
Croatia,HRV,31/01/2021,,,,,2045,,,,498,Pfizer/BioNTech,Europe
